timestamp,city,pm25,temperature,pressure,wind_speed,wind_direction,dewpoint,snow_hours,rain_hours
2011-06-06 19:00:00,北京,71.7,28.6,1001.9,3.76,NE,17.0,0,0
2011-06-06 20:00:00,北京,48.6,28.9,1002.4,5.48,SE,19.1,0,0
2011-06-06 21:00:00,北京,56.6,26.9,1007.0,4.27,NE,17.5,0,0
2011-06-06 22:00:00,北京,51.4,30.9,1007.8,4.77,SE,23.0,0,5
2011-06-06 23:00:00,北京,67.1,25.3,1003.3,4.19,cv,15.6,0,0
2011-06-07 00:00:00,北京,33.4,28.4,1006.8,6.4,SE,17.7,0,0
2011-06-07 01:00:00,北京,63.6,21.6,1011.3,4.02,cv,8.7,0,0
2011-06-07 02:00:00,北京,55.5,23.6,1012.5,9.53,NE,10.9,0,0
2011-06-07 03:00:00,北京,72.6,20.1,1010.4,6.73,NE,7.7,0,0
2011-06-07 04:00:00,北京,55.6,20.4,1009.7,4.16,NW,9.2,0,0
2011-06-07 05:00:00,北京,69.6,21.0,1007.5,7.04,NE,8.7,0,0
2011-06-07 06:00:00,北京,71.7,17.6,1007.7,4.35,SE,5.6,0,0
2011-06-07 07:00:00,北京,64.0,16.8,1010.9,5.7,SE,6.1,0,0
2011-06-07 08:00:00,北京,63.0,17.6,1010.2,4.68,NE,2.2,0,0
2011-06-07 09:00:00,北京,72.9,25.7,1009.4,5.23,cv,11.5,0,0
2011-06-07 10:00:00,北京,82.0,19.1,1005.4,7.82,NW,8.4,0,0
2011-06-07 11:00:00,北京,70.8,19.8,1012.3,7.37,cv,9.4,0,0
2011-06-07 12:00:00,北京,74.4,21.4,1001.0,5.78,NW,10.2,0,0
2011-06-07 13:00:00,北京,53.4,18.3,1012.9,4.48,NW,9.4,0,0
2011-06-07 14:00:00,北京,68.5,24.9,1006.5,4.34,NW,11.8,0,0
2011-06-07 15:00:00,北京,81.6,25.7,1001.6,3.88,NE,11.9,0,0
2011-06-07 16:00:00,北京,73.9,22.0,1002.8,3.35,cv,8.7,0,0
2011-06-07 17:00:00,北京,60.5,31.4,1008.3,5.67,SE,19.0,0,0
2011-06-07 18:00:00,北京,60.8,27.4,1007.4,5.77,NE,17.6,0,0
2011-06-07 19:00:00,北京,44.9,25.6,1008.3,4.7,SE,16.9,0,0
2011-06-07 20:00:00,北京,71.9,28.7,1005.5,5.12,NW,18.1,0,0
2011-06-07 21:00:00,北京,75.7,26.0,1005.2,4.63,NW,13.9,0,0
2011-06-07 22:00:00,北京,52.4,24.1,1008.4,3.78,SE,13.5,0,0
2011-06-07 23:00:00,北京,82.0,26.0,1007.0,4.04,cv,11.8,0,0
2011-06-08 00:00:00,北京,43.6,25.2,1003.6,4.35,NW,13.9,0,0
2011-06-08 01:00:00,北京,39.1,21.3,1000.2,4.18,NW,8.1,0,8
2011-06-08 02:00:00,北京,48.7,21.6,1005.0,4.64,NE,13.8,0,0
2011-06-08 03:00:00,北京,58.2,19.8,1009.8,5.25,cv,7.9,0,0
2011-06-08 04:00:00,北京,92.5,20.0,1013.1,3.09,SE,7.7,0,0
2011-06-08 05:00:00,北京,65.3,21.0,998.7,4.34,NW,12.1,0,0
2011-06-08 06:00:00,北京,61.9,19.2,1006.7,4.49,cv,11.0,0,0
2011-06-08 07:00:00,北京,64.6,18.3,1010.6,6.06,NE,7.1,0,0
2011-06-08 08:00:00,北京,91.4,14.6,1011.2,3.72,SE,2.6,0,0
2011-06-08 09:00:00,北京,91.2,18.3,1009.8,3.79,NE,2.7,0,0
2011-06-08 10:00:00,北京,73.9,16.7,1007.4,5.56,NE,5.0,0,3
2011-06-08 11:00:00,北京,56.7,16.2,1006.2,5.61,SE,9.7,0,0
2011-06-08 12:00:00,北京,64.2,22.5,1010.5,3.64,NW,9.8,0,0
2011-06-08 13:00:00,北京,96.0,19.2,1010.4,4.54,cv,8.8,0,11
2011-06-08 14:00:00,北京,80.5,23.4,1007.6,8.02,NE,11.5,0,0
2011-06-08 15:00:00,北京,69.4,23.5,1017.9,5.19,cv,12.6,0,3
2011-06-08 16:00:00,北京,87.2,23.8,1013.9,4.62,NW,15.0,0,0
2011-06-08 17:00:00,北京,84.4,29.2,1008.7,4.71,NE,12.4,0,0
2011-06-08 18:00:00,北京,56.8,26.3,1011.7,7.49,NW,16.9,0,0
2011-06-08 19:00:00,北京,53.9,27.0,1010.1,5.18,NE,17.4,0,0
2011-06-08 20:00:00,北京,44.8,26.7,1005.6,6.57,cv,16.7,0,0
2011-06-08 21:00:00,北京,46.9,28.4,1000.9,7.46,cv,17.9,0,0
2011-06-08 22:00:00,北京,31.9,27.2,1011.7,4.33,NW,17.8,0,0
2011-06-08 23:00:00,北京,32.4,25.3,1007.3,4.08,cv,20.0,0,0
2011-06-09 00:00:00,北京,30.5,24.0,1012.3,7.06,cv,11.9,0,0
2011-06-09 01:00:00,北京,66.5,24.6,1011.7,6.5,NE,12.6,0,0
2011-06-09 02:00:00,北京,37.9,22.1,1000.9,3.98,cv,14.7,0,0
2011-06-09 03:00:00,北京,83.6,25.5,1010.5,4.91,SE,13.5,0,0
2011-06-09 04:00:00,北京,55.4,19.8,1017.7,3.97,NE,11.4,0,0
2011-06-09 05:00:00,北京,88.8,20.5,1008.0,5.77,SE,9.4,0,7
2011-06-09 06:00:00,北京,67.2,18.9,1011.1,3.73,NW,4.3,0,11
2011-06-09 07:00:00,北京,55.9,18.0,1014.8,3.77,cv,8.8,0,0
2011-06-09 08:00:00,北京,92.5,20.2,1001.6,3.14,SE,8.1,0,0
2011-06-09 09:00:00,北京,95.4,19.7,998.9,4.3,NW,8.0,0,0
2011-06-09 10:00:00,北京,68.2,20.2,1008.2,3.9,NE,7.8,0,0
2011-06-09 11:00:00,北京,74.6,20.9,1000.9,4.64,NW,8.7,0,0
2011-06-09 12:00:00,北京,66.2,17.6,1016.4,5.82,SE,6.0,0,0
2011-06-09 13:00:00,北京,73.3,23.0,1012.4,5.62,cv,10.5,0,0
2011-06-09 14:00:00,北京,72.9,22.9,1014.6,5.07,SE,11.5,0,0
2011-06-09 15:00:00,北京,63.8,23.6,1007.7,6.3,SE,14.0,0,0
2011-06-09 16:00:00,北京,42.3,32.8,1010.8,6.06,cv,21.7,0,0
2011-06-09 17:00:00,北京,53.3,24.0,1008.3,4.54,cv,13.6,0,0
2011-06-09 18:00:00,北京,65.1,27.5,1008.7,4.59,cv,17.5,0,0
2011-06-09 19:00:00,北京,51.0,27.9,1017.4,4.46,cv,17.2,0,2
2011-06-09 20:00:00,北京,47.2,28.2,1000.3,4.2,NE,18.4,0,0
2011-06-09 21:00:00,北京,38.5,26.2,1015.8,12.5,cv,16.3,0,0
2011-06-09 22:00:00,北京,41.8,28.2,997.2,6.97,NE,16.4,0,0
2011-06-09 23:00:00,北京,66.5,24.7,1007.5,7.59,NW,13.0,0,0
2011-06-10 00:00:00,北京,36.8,26.6,1009.8,5.05,cv,16.8,0,2
2011-06-10 01:00:00,北京,61.5,25.1,1005.0,5.67,cv,9.1,0,0
2011-06-10 02:00:00,北京,56.5,23.1,1009.5,6.74,NE,7.9,0,0
2011-06-10 03:00:00,北京,62.5,22.1,1010.2,10.15,cv,10.0,0,0
2011-06-10 04:00:00,北京,54.7,24.2,1010.8,3.58,cv,11.0,0,0
2011-06-10 05:00:00,北京,63.1,21.2,1007.7,5.79,NW,8.6,0,0
2011-06-10 06:00:00,北京,70.9,19.6,1005.7,5.47,NW,5.4,0,0
2011-06-10 07:00:00,北京,67.8,19.6,1010.1,5.72,NW,8.6,0,0
2011-06-10 08:00:00,北京,80.4,18.6,1007.8,5.81,cv,9.1,0,0
2011-06-10 09:00:00,北京,83.5,19.8,1009.2,4.09,cv,10.1,0,0
2011-06-10 10:00:00,北京,104.5,18.0,1008.1,4.31,cv,0.7,0,0
2011-06-10 11:00:00,北京,81.3,24.4,1008.7,3.9,SE,12.6,0,0
2011-06-10 12:00:00,北京,53.5,21.4,1005.5,5.27,NE,11.7,0,0
2011-06-10 13:00:00,北京,88.0,27.9,1004.2,5.28,SE,14.0,0,0
2011-06-10 14:00:00,北京,68.5,28.0,1001.1,4.51,SE,17.0,0,2
2011-06-10 15:00:00,北京,91.5,23.8,1008.6,5.37,NW,10.9,0,0
2011-06-10 16:00:00,北京,81.1,26.5,1002.5,3.57,SE,17.6,0,0
2011-06-10 17:00:00,北京,53.5,27.8,1008.2,3.95,NW,16.1,0,0
2011-06-10 18:00:00,北京,64.6,29.7,1011.2,7.48,NE,17.0,0,0
2011-06-10 19:00:00,北京,45.7,28.6,1014.2,4.92,NW,21.7,0,0
2011-06-10 20:00:00,北京,50.5,31.0,1005.2,4.35,SE,19.9,0,0
2011-06-10 21:00:00,北京,57.1,24.9,1021.4,4.12,cv,14.7,0,0
2011-06-10 22:00:00,北京,61.8,26.7,1010.1,4.35,cv,14.6,0,0
2011-06-10 23:00:00,北京,59.7,26.7,1007.6,6.43,NE,15.0,0,0
2011-06-11 00:00:00,北京,39.7,24.9,1017.2,5.47,SE,16.4,0,0
2011-06-11 01:00:00,北京,71.0,21.5,1004.1,3.93,SE,9.7,0,0
2011-06-11 02:00:00,北京,40.0,25.5,1007.3,6.28,NE,18.8,0,0
2011-06-11 03:00:00,北京,28.7,20.2,1007.5,6.2,NW,9.9,0,0
2011-06-11 04:00:00,北京,34.9,19.9,1002.6,6.64,NW,10.4,0,0
2011-06-11 05:00:00,北京,73.4,21.7,1013.4,4.31,cv,6.8,0,0
2011-06-11 06:00:00,北京,58.4,21.8,1009.9,5.0,NE,12.3,0,11
2011-06-11 07:00:00,北京,64.4,17.7,1013.0,7.04,NE,6.4,0,0
2011-06-11 08:00:00,北京,58.3,16.6,1013.3,4.96,NE,8.3,0,0
2011-06-11 09:00:00,北京,60.9,17.2,1001.4,4.92,cv,5.7,0,0
2011-06-11 10:00:00,北京,57.4,21.6,1014.5,4.62,NW,9.0,0,7
2011-06-11 11:00:00,北京,72.0,22.5,1004.5,9.63,NW,11.0,0,0
2011-06-11 12:00:00,北京,63.7,21.9,1013.3,7.69,NW,7.0,0,0
2011-06-11 13:00:00,北京,67.7,22.9,1001.9,4.19,cv,9.8,0,0
2011-06-11 14:00:00,北京,63.4,21.1,1010.5,4.33,NE,12.2,0,4
2011-06-11 15:00:00,北京,50.6,25.9,1004.1,5.46,NE,17.0,0,0
2011-06-11 16:00:00,北京,34.3,27.8,1007.8,6.27,cv,18.2,0,0
2011-06-11 17:00:00,北京,29.4,27.6,1006.0,3.83,SE,15.9,0,0
2011-06-11 18:00:00,北京,80.7,28.4,1007.9,3.49,SE,18.7,0,7
2011-06-11 19:00:00,北京,59.0,26.5,1005.9,5.99,NE,12.6,0,0
2011-06-11 20:00:00,北京,54.9,31.0,1003.3,5.44,SE,22.9,0,0
2011-06-11 21:00:00,北京,29.2,25.8,1013.5,4.34,SE,14.1,0,0
2011-06-11 22:00:00,北京,36.9,28.0,1012.9,5.05,NE,17.9,0,0
2011-06-11 23:00:00,北京,27.6,28.2,1016.1,5.35,NW,15.0,0,0
2011-06-12 00:00:00,北京,22.5,28.6,1006.7,6.16,SE,22.8,0,0
2011-06-12 01:00:00,北京,33.5,27.3,1006.4,4.96,cv,17.0,0,0
2011-06-12 02:00:00,北京,59.6,26.1,1007.7,4.96,NW,15.4,0,0
2011-06-12 03:00:00,北京,57.4,22.0,1005.2,7.13,cv,10.9,0,0
2011-06-12 04:00:00,北京,39.6,26.0,1001.2,5.28,NW,18.0,0,0
2011-06-12 05:00:00,北京,51.3,22.5,1005.8,3.98,cv,12.9,0,0
2011-06-12 06:00:00,北京,67.7,18.8,1005.9,4.89,NW,12.1,0,0
2011-06-12 07:00:00,北京,55.0,18.5,1012.5,4.31,NE,9.5,0,0
2011-06-12 08:00:00,北京,65.1,20.4,1013.0,4.78,NW,8.0,0,0
2011-06-12 09:00:00,北京,70.5,18.1,1000.0,4.24,SE,8.2,0,0
2011-06-12 10:00:00,北京,70.9,17.0,1006.2,4.59,SE,1.1,0,0
2011-06-12 11:00:00,北京,68.7,20.5,1011.0,4.47,SE,14.2,0,0
2011-06-12 12:00:00,北京,56.3,16.8,1010.9,4.53,SE,8.8,0,0
2011-06-12 13:00:00,北京,55.2,23.3,1007.2,4.88,cv,14.0,0,0
2011-06-12 14:00:00,北京,45.1,25.1,1006.5,3.99,NE,14.3,0,6
2011-06-12 15:00:00,北京,36.3,24.6,1009.5,6.05,NW,14.9,0,0
2011-06-12 16:00:00,北京,49.8,28.7,1008.6,3.97,cv,21.4,0,0
2011-06-12 17:00:00,北京,57.1,29.1,1000.0,6.48,NW,19.2,0,0
2011-06-12 18:00:00,北京,27.1,26.2,998.4,7.44,cv,17.3,0,11
2011-06-12 19:00:00,北京,43.9,28.8,1006.2,4.47,SE,19.2,0,9
2011-06-12 20:00:00,北京,47.6,27.8,1010.5,4.26,cv,15.1,0,0
2011-06-12 21:00:00,北京,14.7,28.0,1004.6,5.52,NE,23.3,0,0
2011-06-12 22:00:00,北京,33.0,30.5,1016.9,9.05,SE,24.2,0,0
2011-06-12 23:00:00,北京,56.5,28.7,1010.7,4.64,NE,19.6,0,7
2011-06-13 00:00:00,北京,55.2,25.1,1005.3,4.59,NW,15.5,0,0
2011-06-13 01:00:00,北京,28.5,25.8,998.8,4.72,cv,13.4,0,0
2011-06-13 02:00:00,北京,62.0,22.5,1012.1,3.97,SE,16.2,0,0
2011-06-13 03:00:00,北京,48.7,21.8,1004.5,4.64,SE,8.5,0,0
2011-06-13 04:00:00,北京,69.9,24.6,1004.9,4.82,NW,12.2,0,1
2011-06-13 05:00:00,北京,57.2,25.6,1003.7,4.21,cv,13.6,0,0
2011-06-13 06:00:00,北京,68.4,23.2,1001.8,5.98,NE,13.0,0,0
2011-06-13 07:00:00,北京,65.7,19.7,1006.6,6.1,SE,10.2,0,0
2011-06-13 08:00:00,北京,74.6,19.4,1006.7,5.56,cv,7.1,0,0
2011-06-13 09:00:00,北京,69.3,21.2,1004.6,4.62,NE,7.8,0,0
2011-06-13 10:00:00,北京,73.9,19.9,1006.0,4.84,NW,5.4,0,10
2011-06-13 11:00:00,北京,62.0,17.6,1018.8,4.56,SE,9.2,0,0
2011-06-13 12:00:00,北京,80.5,25.2,1011.1,6.51,NW,13.9,0,2
2011-06-13 13:00:00,北京,74.3,20.4,1008.2,6.47,NW,9.8,0,0
2011-06-13 14:00:00,北京,49.7,26.4,998.6,5.24,cv,16.5,0,0
2011-06-13 15:00:00,北京,77.4,26.8,1009.7,3.9,SE,16.7,0,0
2011-06-13 16:00:00,北京,59.5,30.2,1015.1,5.39,SE,15.4,0,0
2011-06-13 17:00:00,北京,59.6,29.3,1014.9,5.52,cv,20.7,0,0
2011-06-13 18:00:00,北京,63.2,27.2,1006.2,4.3,SE,11.4,0,0
2011-06-13 19:00:00,北京,54.9,31.0,1007.4,4.34,NE,15.9,0,0
2011-06-13 20:00:00,北京,62.6,28.3,1001.0,4.19,cv,17.8,0,0
2011-06-13 21:00:00,北京,43.6,26.9,1008.3,4.24,SE,20.3,0,0
2011-06-13 22:00:00,北京,59.0,24.7,1011.0,3.77,NE,14.9,0,0
2011-06-13 23:00:00,北京,48.6,27.3,1009.3,4.71,cv,19.1,0,3
2011-06-14 00:00:00,北京,54.1,23.3,1013.9,3.99,NW,14.8,0,0
2011-06-14 01:00:00,北京,55.2,28.3,1009.8,4.89,cv,16.8,0,0
2011-06-14 02:00:00,北京,68.3,21.0,1000.5,5.7,cv,7.1,0,0
2011-06-14 03:00:00,北京,65.7,22.1,1006.5,4.21,NW,11.9,0,0
2011-06-14 04:00:00,北京,55.6,21.0,1013.7,7.28,cv,11.0,0,0
2011-06-14 05:00:00,北京,57.1,21.0,1000.5,7.75,NW,11.2,0,0
2011-06-14 06:00:00,北京,67.9,18.1,1009.9,5.3,NW,6.0,0,3
2011-06-14 07:00:00,北京,62.4,21.6,1006.4,5.95,NW,11.1,0,5
2011-06-14 08:00:00,北京,61.3,19.5,1003.0,5.99,cv,7.7,0,0
2011-06-14 09:00:00,北京,49.9,19.3,1013.9,4.18,NW,7.3,0,0
2011-06-14 10:00:00,北京,57.4,18.5,1005.5,6.4,NE,7.8,0,0
2011-06-14 11:00:00,北京,99.3,21.7,1019.1,3.08,NW,7.4,0,0
2011-06-14 12:00:00,北京,66.1,24.5,1006.6,4.72,SE,14.2,0,0
2011-06-14 13:00:00,北京,94.4,28.3,1011.9,4.17,NE,14.8,0,0
2011-06-14 14:00:00,北京,73.3,22.3,1016.7,3.98,SE,9.2,0,0
2011-06-14 15:00:00,北京,64.2,25.2,1009.1,4.45,NW,15.6,0,0
2011-06-14 16:00:00,北京,42.9,22.9,1008.6,6.25,cv,8.6,0,0
2011-06-14 17:00:00,北京,57.1,29.1,1010.1,4.36,NW,16.4,0,0
2011-06-14 18:00:00,北京,76.2,25.8,1015.5,4.94,NE,14.3,0,4
2011-06-14 19:00:00,北京,69.0,29.6,1007.8,5.86,NW,16.6,0,0
2011-06-14 20:00:00,北京,51.2,31.6,1002.0,4.87,NE,21.0,0,0
2011-06-14 21:00:00,北京,32.7,28.2,999.3,4.92,cv,15.7,0,0
2011-06-14 22:00:00,北京,34.5,26.6,1008.7,4.06,SE,19.9,0,0
2011-06-14 23:00:00,北京,36.2,30.3,1000.9,5.1,NW,19.6,0,0
2011-06-15 00:00:00,北京,62.7,28.2,1011.2,3.66,NW,16.6,0,0
2011-06-15 01:00:00,北京,69.3,23.4,1014.3,5.03,NW,9.0,0,0
2011-06-15 02:00:00,北京,55.2,24.6,1010.5,5.86,SE,14.2,0,0
2011-06-15 03:00:00,北京,52.8,21.3,1008.3,4.85,SE,11.4,0,0
2011-06-15 04:00:00,北京,78.9,23.9,1010.9,7.52,NE,10.3,0,0
2011-06-15 05:00:00,北京,52.5,21.0,1008.8,5.18,NE,11.7,0,0
2011-06-15 06:00:00,北京,68.5,23.0,1006.8,5.5,SE,9.1,0,0
2011-06-15 07:00:00,北京,76.5,17.6,1007.5,4.45,NW,4.3,0,0
2011-06-15 08:00:00,北京,63.0,19.8,1009.7,5.29,SE,7.1,0,0
2011-06-15 09:00:00,北京,67.2,19.5,1009.3,7.67,cv,7.6,0,0
2011-06-15 10:00:00,北京,66.8,20.5,1015.1,6.5,NW,9.5,0,11
2011-06-15 11:00:00,北京,91.8,19.7,1012.0,6.62,SE,11.1,0,0
2011-06-15 12:00:00,北京,96.3,17.3,1003.2,4.79,cv,7.1,0,0
2011-06-15 13:00:00,北京,72.3,24.4,1010.2,3.97,NE,10.3,0,0
2011-06-15 14:00:00,北京,64.6,24.4,1008.2,4.61,NW,14.4,0,0
2011-06-15 15:00:00,北京,57.0,24.0,1009.2,3.79,NW,11.5,0,0
2011-06-15 16:00:00,北京,60.4,25.8,1006.0,4.65,cv,17.1,0,7
2011-06-15 17:00:00,北京,49.8,25.5,1007.5,5.89,NE,13.4,0,0
2011-06-15 18:00:00,北京,51.7,24.9,1015.8,4.8,NE,14.3,0,0
2011-06-15 19:00:00,北京,54.7,31.2,1003.8,5.2,cv,20.1,0,3
2011-06-15 20:00:00,北京,42.5,30.5,1002.7,8.0,NW,23.1,0,0
2011-06-15 21:00:00,北京,43.6,26.4,1003.6,6.21,cv,13.9,0,0
2011-06-15 22:00:00,北京,43.1,33.7,999.6,7.83,SE,22.7,0,5
2011-06-15 23:00:00,北京,42.0,25.6,1010.3,5.59,SE,15.7,0,0
2011-06-16 00:00:00,北京,41.4,28.4,1012.4,5.15,NE,18.8,0,0
2011-06-16 01:00:00,北京,58.3,25.8,1004.3,8.35,cv,13.0,0,0
2011-06-16 02:00:00,北京,31.0,21.9,1011.1,5.55,NE,12.4,0,0
2011-06-16 03:00:00,北京,74.7,23.9,1013.0,5.86,NE,9.4,0,8
2011-06-16 04:00:00,北京,61.4,21.6,1009.7,4.81,cv,7.0,0,0
2011-06-16 05:00:00,北京,70.9,19.7,1009.2,4.39,NE,7.6,0,0
2011-06-16 06:00:00,北京,75.9,22.8,1004.9,6.74,SE,6.6,0,0
2011-06-16 07:00:00,北京,61.8,20.9,1011.9,4.34,SE,9.8,0,0
2011-06-16 08:00:00,北京,61.7,20.9,1007.6,4.63,cv,10.9,0,0
2011-06-16 09:00:00,北京,61.8,19.2,1012.2,3.61,SE,9.5,0,1
2011-06-16 10:00:00,北京,71.8,20.8,1006.2,3.55,NE,7.6,0,0
2011-06-16 11:00:00,北京,82.6,20.9,1010.4,4.84,NW,7.5,0,0
2011-06-16 12:00:00,北京,65.7,23.0,1013.6,4.8,NW,9.0,0,0
2011-06-16 13:00:00,北京,77.6,21.2,1011.1,5.0,NE,10.7,0,0
2011-06-16 14:00:00,北京,38.8,19.7,1005.9,6.78,cv,9.5,0,0
2011-06-16 15:00:00,北京,59.0,28.5,1001.0,6.01,NE,20.7,0,0
2011-06-16 16:00:00,北京,73.7,26.9,1007.3,5.1,SE,12.4,0,0
2011-06-16 17:00:00,北京,53.8,29.1,1013.2,4.51,NW,17.6,0,0
2011-06-16 18:00:00,北京,42.3,27.4,1010.7,4.48,cv,19.5,0,0
2011-06-16 19:00:00,北京,41.2,28.8,1016.2,5.32,cv,22.2,0,0
2011-06-16 20:00:00,北京,10.4,32.5,1019.0,6.32,SE,25.4,0,0
2011-06-16 21:00:00,北京,33.1,30.0,1005.5,4.52,cv,16.9,0,0
2011-06-16 22:00:00,北京,57.4,33.2,1008.2,5.13,SE,22.9,0,0
2011-06-16 23:00:00,北京,38.2,29.8,1006.0,4.04,NE,18.0,0,0
2011-06-17 00:00:00,北京,40.6,25.8,1004.6,4.51,SE,16.9,0,0
2011-06-17 01:00:00,北京,20.5,26.8,1009.2,5.18,cv,17.4,0,0
2011-06-17 02:00:00,北京,32.0,28.0,1007.9,4.43,cv,21.5,0,3
2011-06-17 03:00:00,北京,69.5,23.8,1007.6,6.65,cv,16.7,0,0
2011-06-17 04:00:00,北京,66.5,23.4,1006.2,4.75,cv,15.2,0,0
2011-06-17 05:00:00,北京,47.4,23.9,1008.5,4.19,SE,12.0,0,0
2011-06-17 06:00:00,北京,59.1,15.6,1008.5,3.53,NW,4.6,0,0
2011-06-17 07:00:00,北京,69.4,21.2,1008.0,3.85,SE,8.7,0,0
2011-06-17 08:00:00,北京,57.8,22.3,1002.8,7.84,NW,13.2,0,0
2011-06-17 09:00:00,北京,49.6,18.2,1005.5,4.46,NE,4.1,0,0
2011-06-17 10:00:00,北京,72.2,22.4,1005.6,4.9,NE,10.6,0,0
2011-06-17 11:00:00,北京,80.5,21.1,1009.7,5.44,NE,4.9,0,0
2011-06-17 12:00:00,北京,79.2,18.7,1009.8,3.69,SE,7.5,0,0
2011-06-17 13:00:00,北京,80.2,24.9,1004.6,3.39,SE,14.1,0,0
2011-06-17 14:00:00,北京,48.0,24.6,1005.1,4.07,SE,13.5,0,1
2011-06-17 15:00:00,北京,63.7,25.8,1008.3,4.82,NW,12.5,0,0
2011-06-17 16:00:00,北京,55.9,28.4,1004.1,5.82,cv,19.2,0,2
2011-06-17 17:00:00,北京,54.2,26.2,1002.4,3.97,SE,13.0,0,0
2011-06-17 18:00:00,北京,49.1,30.5,1009.3,5.14,NW,22.2,0,0
2011-06-17 19:00:00,北京,40.6,27.6,999.9,4.04,SE,13.2,0,0
2011-06-17 20:00:00,北京,9.9,32.6,1000.0,5.33,NE,23.0,0,0
2011-06-17 21:00:00,北京,58.6,31.7,1011.1,3.51,SE,23.7,0,0
2011-06-17 22:00:00,北京,48.1,32.0,999.6,5.33,cv,24.1,0,7
2011-06-17 23:00:00,北京,26.8,29.1,1013.8,6.31,NW,19.6,0,0
2011-06-18 00:00:00,北京,40.2,26.4,1001.3,5.11,cv,13.3,0,0
2011-06-18 01:00:00,北京,31.5,24.6,1002.8,6.71,cv,19.0,0,0
2011-06-18 02:00:00,北京,35.0,23.2,1002.8,5.9,cv,13.2,0,0
2011-06-18 03:00:00,北京,34.4,23.1,1001.5,5.79,NW,13.4,0,0
2011-06-18 04:00:00,北京,54.0,20.9,1015.7,6.67,NE,11.7,0,0
2011-06-18 05:00:00,北京,41.8,21.9,1014.4,6.18,cv,12.0,0,0
2011-06-18 06:00:00,北京,41.9,18.8,1002.4,5.04,NW,8.9,0,0
2011-06-18 07:00:00,北京,71.7,18.7,1017.3,5.48,SE,6.6,0,8
2011-06-18 08:00:00,北京,58.4,19.0,1003.2,4.23,SE,12.0,0,0
2011-06-18 09:00:00,北京,60.2,18.4,1024.3,4.55,NE,4.3,0,4
2011-06-18 10:00:00,北京,70.8,19.7,1008.4,4.06,SE,6.7,0,0
2011-06-18 11:00:00,北京,54.0,22.4,1005.3,4.37,NE,14.3,0,0
2011-06-18 12:00:00,北京,54.9,20.5,1011.4,5.43,NW,8.3,0,0
2011-06-18 13:00:00,北京,61.8,21.0,1004.3,4.41,cv,9.7,0,0
2011-06-18 14:00:00,北京,36.5,24.4,1000.6,4.14,cv,16.9,0,0
2011-06-18 15:00:00,北京,54.1,23.8,1005.7,5.68,SE,13.8,0,0
2011-06-18 16:00:00,北京,38.4,29.9,1006.4,8.57,NE,22.5,0,0
2011-06-18 17:00:00,北京,53.9,26.9,996.1,5.04,NW,13.1,0,0
2011-06-18 18:00:00,北京,46.6,29.2,1001.8,4.71,cv,20.8,0,0
2011-06-18 19:00:00,北京,41.9,30.5,1015.6,6.52,cv,19.8,0,0
2011-06-18 20:00:00,北京,15.2,27.2,1006.8,8.49,SE,14.5,0,0
2011-06-18 21:00:00,北京,31.8,27.9,994.7,6.03,SE,20.6,0,0
2011-06-18 22:00:00,北京,18.4,27.8,1006.7,14.14,NW,17.7,0,0
2011-06-18 23:00:00,北京,32.6,29.8,1007.8,5.14,NW,21.5,0,0
2011-06-19 00:00:00,北京,6.2,31.0,1005.6,5.99,NW,21.2,0,3
2011-06-19 01:00:00,北京,17.8,29.9,1010.0,6.06,NW,20.0,0,0
2011-06-19 02:00:00,北京,53.7,27.4,1005.3,3.94,cv,16.9,0,0
2011-06-19 03:00:00,北京,47.5,21.1,1013.8,5.31,SE,11.9,0,0
2011-06-19 04:00:00,北京,42.7,20.6,1008.8,5.2,NW,7.6,0,0
2011-06-19 05:00:00,北京,39.9,24.1,1008.4,6.1,cv,14.5,0,0
2011-06-19 06:00:00,北京,41.4,23.6,1009.7,5.91,NE,13.6,0,0
2011-06-19 07:00:00,北京,59.9,21.6,1012.0,4.26,NW,8.8,0,0
2011-06-19 08:00:00,北京,55.8,21.5,1010.3,5.21,cv,11.6,0,0
2011-06-19 09:00:00,北京,80.0,19.2,1005.5,5.06,cv,6.4,0,0
2011-06-19 10:00:00,北京,59.7,24.0,1015.8,3.86,NW,11.9,0,0
2011-06-19 11:00:00,北京,62.1,19.9,1005.1,3.8,NE,7.6,0,8
2011-06-19 12:00:00,北京,43.3,19.2,1004.9,6.64,cv,9.1,0,10
2011-06-19 13:00:00,北京,53.2,25.2,997.7,5.99,NE,12.5,0,0
2011-06-19 14:00:00,北京,56.5,23.7,1006.6,4.24,SE,14.4,0,0
2011-06-19 15:00:00,北京,46.3,23.6,1005.4,4.87,cv,13.0,0,0
2011-06-19 16:00:00,北京,41.1,29.1,1006.6,5.39,cv,20.5,0,0
2011-06-19 17:00:00,北京,47.0,24.8,1003.4,9.19,cv,12.5,0,0
2011-06-19 18:00:00,北京,57.6,30.1,1014.2,5.65,NE,18.4,0,0
2011-06-19 19:00:00,北京,38.1,28.8,1003.4,3.92,cv,19.7,0,0
2011-06-19 20:00:00,北京,47.7,33.1,1002.1,4.9,SE,20.2,0,0
2011-06-19 21:00:00,北京,39.9,30.6,1005.5,4.34,NW,20.2,0,0
2011-06-19 22:00:00,北京,44.9,31.4,1007.5,4.17,cv,21.8,0,6
2011-06-19 23:00:00,北京,25.1,26.2,1013.2,5.88,NW,16.8,0,10
